# HER starting MIO compatibility audit

MISMATCH	history/countries/ENG - Britain.txt	create_equipment_variant	Light Tank Mk. II	light_tank_chassis_1	ENG_vickers_armstrong_eng_organization	ALLOWED=['light_tank_chassis_3', 'light_tank_destroyer_chassis_3', 'medium_tank_chassis_1', 'medium_tank_chassis_2', 'medium_tank_chassis_3', 'medium_tank_destroyer_chassis_2', 'modern_tank_chassis']
OK	history/countries/GER - Germany.txt	create_equipment_variant	Ju 87	small_plane_cas_airframe_1	GER_junkers_organization	ALLOWED=['medium_plane_airframe_2', 'medium_plane_airframe_3', 'medium_plane_fighter_airframe_2', 'medium_plane_fighter_airframe_3', 'small_plane_cas_airframe_1', 'small_plane_cas_airframe_2', 'transport_plane_equipment']
UNKNOWN	history/countries/GER - Germany.txt	create_equipment_variant	Do 22	small_plane_naval_bomber_airframe_1	GER_dornier_organization	ALLOWED=[]
MISMATCH	history/countries/JAP - Japan.txt	create_equipment_variant	Type 95 Ha-Go	light_tank_chassis_1	JAP_isuzu_organization	ALLOWED=['light_tank_chassis_3']
MISMATCH	history/countries/JAP - Japan.txt	create_equipment_variant	Ki-10	small_plane_airframe_0	JAP_kawasaki_organization	ALLOWED=['medium_plane_airframe_2', 'medium_plane_fighter_airframe_2', 'medium_plane_fighter_airframe_3', 'small_plane_cas_airframe_1', 'small_plane_cas_airframe_3']
MISMATCH	history/countries/JAP - Japan.txt	create_equipment_variant	Ki-2	medium_plane_airframe_0	JAP_mitsubishi_organization	ALLOWED=['cv_small_plane_airframe', 'large_plane_airframe_1', 'light_tank_amphibious_chassis_1', 'light_tank_chassis_1', 'light_tank_chassis_2', 'medium_plane_airframe_1', 'medium_plane_airframe_3', 'medium_plane_scout_plane_airframe_1', 'medium_tank_chassis', 'medium_tank_destroyer_chassis', 'small_plane_cas_airframe_2', 'small_plane_naval_bomber_airframe_1', 'small_plane_naval_bomber_airframe_2', 'transport_plane_equipment']
MISMATCH	history/countries/JAP - Japan.txt	create_equipment_variant	Ki-3	small_plane_cas_airframe_0	JAP_kawasaki_organization	ALLOWED=['medium_plane_airframe_2', 'medium_plane_fighter_airframe_2', 'medium_plane_fighter_airframe_3', 'small_plane_cas_airframe_1', 'small_plane_cas_airframe_3']
MISMATCH	history/countries/JAP - Japan.txt	create_equipment_variant	A4N	cv_small_plane_airframe_0	JAP_nakajima_organization	ALLOWED=['cv_small_plane_naval_bomber_airframe_1', 'cv_small_plane_naval_bomber_airframe_2', 'large_plane_airframe_2', 'large_plane_airframe_3', 'medium_plane_scout_plane_airframe_2', 'small_plane_airframe']
MISMATCH	history/countries/SOV - Soviet union.txt	create_equipment_variant	T-37A	light_tank_amphibious_chassis_1	SOV_astrov_design_bureau_organization	ALLOWED=['light_tank_chassis_2', 'light_tank_chassis_3', 'light_tank_destroyer_chassis_2', 'light_tank_destroyer_chassis_3']
MISMATCH	history/countries/SOV - Soviet union.txt	create_equipment_variant	BT-7	light_tank_chassis_2	SOV_morozov_design_bureau_organization	ALLOWED=['medium_tank_artillery_chassis_2', 'medium_tank_chassis_2', 'medium_tank_chassis_3', 'medium_tank_destroyer_chassis_2', 'medium_tank_destroyer_chassis_3', 'modern_tank_chassis']
MISMATCH	history/countries/SOV - Soviet union.txt	create_equipment_variant	T-28	medium_tank_chassis_0	SOV_kirov_organization	ALLOWED=['heavy_tank_artillery_chassis_2', 'heavy_tank_artillery_chassis_3', 'heavy_tank_chassis_2', 'heavy_tank_chassis_3', 'heavy_tank_destroyer_chassis_3']
MISMATCH	history/countries/SOV - Soviet union.txt	create_equipment_variant	T-35	heavy_tank_chassis_0	SOV_kirov_organization	ALLOWED=['heavy_tank_artillery_chassis_2', 'heavy_tank_artillery_chassis_3', 'heavy_tank_chassis_2', 'heavy_tank_chassis_3', 'heavy_tank_destroyer_chassis_3']
OK	history/countries/SOV - Soviet union.txt	create_equipment_variant	I-5	small_plane_airframe_0	SOV_polikarpov_organization	ALLOWED=['small_plane_airframe_0', 'small_plane_airframe_1', 'small_plane_airframe_2']
OK	history/countries/SOV - Soviet union.txt	create_equipment_variant	I-15	small_plane_airframe_0	SOV_polikarpov_organization	ALLOWED=['small_plane_airframe_0', 'small_plane_airframe_1', 'small_plane_airframe_2']
OK	history/countries/SOV - Soviet union.txt	create_equipment_variant	I-16	small_plane_airframe_1	SOV_polikarpov_organization	ALLOWED=['small_plane_airframe_0', 'small_plane_airframe_1', 'small_plane_airframe_2']
MISMATCH	history/countries/SOV - Soviet union.txt	create_equipment_variant	TB-3	large_plane_airframe_0	SOV_tupolev_organization	ALLOWED=['medium_plane_airframe_1', 'medium_plane_airframe_2', 'medium_plane_airframe_3']
MISMATCH	history/countries/SOV - Soviet union.txt	create_equipment_variant	U-2	medium_plane_scout_plane_airframe_1	SOV_polikarpov_organization	ALLOWED=['small_plane_airframe_0', 'small_plane_airframe_1', 'small_plane_airframe_2']
OK	history/countries/USA - USA.txt	create_equipment_variant	P-36	small_plane_airframe_1	USA_curtiss_organization	ALLOWED=['small_plane_airframe_1', 'small_plane_airframe_2']
OK	history/units/00_ENG_vnr_naval.txt	add_equipment_production	Ark Royal Class	vnr_ship_hull_carrier_1	ENG_harland_wolff_organization	ALLOWED=['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']
OK	history/units/00_ENG_vnr_naval.txt	add_equipment_production	Leander Class	vnr_ship_hull_cruiser_3	ENG_harland_wolff_organization	ALLOWED=['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']
OK	history/units/00_ENG_vnr_naval.txt	add_equipment_production	Leander Class	vnr_ship_hull_cruiser_3	ENG_harland_wolff_organization	ALLOWED=['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']
OK	history/units/00_ENG_vnr_naval.txt	add_equipment_production	Arethusa Class	vnr_ship_hull_cruiser_3	ENG_harland_wolff_organization	ALLOWED=['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']
OK	history/units/00_ENG_vnr_naval.txt	add_equipment_production	Arethusa Class	vnr_ship_hull_cruiser_3	ENG_harland_wolff_organization	ALLOWED=['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']
OK	history/units/00_ENG_vnr_naval.txt	add_equipment_production	Town Class	vnr_ship_hull_cruiser_3	ENG_harland_wolff_organization	ALLOWED=['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']
OK	history/units/00_ENG_vnr_naval.txt	add_equipment_production	Town Class	vnr_ship_hull_cruiser_3	ENG_harland_wolff_organization	ALLOWED=['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']
OK	history/units/00_ENG_vnr_naval.txt	add_equipment_production	Town Class	vnr_ship_hull_cruiser_3	ENG_harland_wolff_organization	ALLOWED=['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']
OK	history/units/00_ENG_vnr_naval.txt	add_equipment_production	Town Class	vnr_ship_hull_cruiser_3	ENG_harland_wolff_organization	ALLOWED=['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']
OK	history/units/00_ENG_vnr_naval.txt	add_equipment_production	Town Class	vnr_ship_hull_cruiser_3	ENG_harland_wolff_organization	ALLOWED=['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	S Class	vnr_ship_hull_submarine_2	ENG_john_brown_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	S Class	vnr_ship_hull_submarine_2	ENG_john_brown_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	S Class	vnr_ship_hull_submarine_2	ENG_john_brown_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	Grampus Class	vnr_ship_hull_submarine_2	ENG_john_brown_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	Grampus Class	vnr_ship_hull_submarine_2	ENG_john_brown_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	Grampus Class	vnr_ship_hull_submarine_2	ENG_john_brown_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_ENG_vnr_naval.txt	add_equipment_production	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	ALLOWED=['screen_ship']
OK	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Dunkerque Class	vnr_ship_hull_heavy_3	FRA_acl_organization	ALLOWED=['ship_hull_cruiser', 'ship_hull_heavy']
OK	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Dunkerque Class	vnr_ship_hull_heavy_3	FRA_acl_organization	ALLOWED=['ship_hull_cruiser', 'ship_hull_heavy']
OK	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Richelieu Class	vnr_ship_hull_heavy_3	FRA_acl_organization	ALLOWED=['ship_hull_cruiser', 'ship_hull_heavy']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Le Fantasque Class	vnr_ship_hull_light_3	FRA_fcm_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Le Fantasque Class	vnr_ship_hull_light_3	FRA_fcm_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Le Fantasque Class	vnr_ship_hull_light_3	FRA_fcm_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Le Fantasque Class	vnr_ship_hull_light_3	FRA_fcm_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Mogador Class	vnr_ship_hull_light_3	FRA_fcm_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Mogador Class	vnr_ship_hull_light_3	FRA_fcm_organization	ALLOWED=['screen_ship']
OK	history/units/00_FRA_vnr_naval.txt	add_equipment_production	La Galissonnière Class	vnr_ship_hull_cruiser_3	FRA_aeb_organization	ALLOWED=['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']
OK	history/units/00_FRA_vnr_naval.txt	add_equipment_production	La Galissonnière Class	vnr_ship_hull_cruiser_3	FRA_aeb_organization	ALLOWED=['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']
OK	history/units/00_FRA_vnr_naval.txt	add_equipment_production	La Galissonnière Class	vnr_ship_hull_cruiser_3	FRA_aeb_organization	ALLOWED=['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']
OK	history/units/00_FRA_vnr_naval.txt	add_equipment_production	La Galissonnière Class	vnr_ship_hull_cruiser_3	FRA_aeb_organization	ALLOWED=['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']
OK	history/units/00_FRA_vnr_naval.txt	add_equipment_production	La Galissonnière Class	vnr_ship_hull_cruiser_3	FRA_aeb_organization	ALLOWED=['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Minerve Class	vnr_ship_hull_submarine_2	FRA_acf_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Minerve Class	vnr_ship_hull_submarine_2	FRA_acf_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Minerve Class	vnr_ship_hull_submarine_2	FRA_acf_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Minerve Class	vnr_ship_hull_submarine_2	FRA_acf_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
MISMATCH	history/units/00_FRA_vnr_naval.txt	add_equipment_production	Aurore Class	vnr_ship_hull_submarine_2	FRA_acf_organization	ALLOWED=['capital_ship', 'screen_ship', 'submarine']
OK	history/units/00_GER_vnr_naval.txt	add_equipment_production	Scharnhorst Class	vnr_ship_hull_heavy_3	GER_germaniawerft_organization	ALLOWED=['ship_hull_cruiser', 'ship_hull_heavy']
OK	history/units/00_GER_vnr_naval.txt	add_equipment_production	Scharnhorst Class	vnr_ship_hull_heavy_3	GER_germaniawerft_organization	ALLOWED=['ship_hull_cruiser', 'ship_hull_heavy']
OK	history/units/00_GER_vnr_naval.txt	add_equipment_production	Admiral Hipper Class	vnr_ship_hull_cruiser_3	GER_deutsche_werke_organization	ALLOWED=['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']
MISMATCH	history/units/00_GER_vnr_naval.txt	add_equipment_production	Type 1934 Class	vnr_ship_hull_light_3	GER_deschimag_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_GER_vnr_naval.txt	add_equipment_production	Type 1934 Class	vnr_ship_hull_light_3	GER_deschimag_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_GER_vnr_naval.txt	add_equipment_production	Type 1934 Class	vnr_ship_hull_light_3	GER_deschimag_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_GER_vnr_naval.txt	add_equipment_production	Type 1934 Class	vnr_ship_hull_light_3	GER_deschimag_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_GER_vnr_naval.txt	add_equipment_production	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_GER_vnr_naval.txt	add_equipment_production	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_GER_vnr_naval.txt	add_equipment_production	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_GER_vnr_naval.txt	add_equipment_production	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_GER_vnr_naval.txt	add_equipment_production	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_GER_vnr_naval.txt	add_equipment_production	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_GER_vnr_naval.txt	add_equipment_production	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_GER_vnr_naval.txt	add_equipment_production	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_GER_vnr_naval.txt	add_equipment_production	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_GER_vnr_naval.txt	add_equipment_production	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	ALLOWED=['screen_ship']
MISMATCH	history/units/00_GER_vnr_naval.txt	add_equipment_production	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	ALLOWED=['screen_ship']
