# HER final starting MIO compatibility audit v2

OK	history/countries/ENG - Britain.txt	Gloster Gauntlet	small_plane_airframe_0	ENG_gloster_organization	['small_plane_airframe_0', 'small_plane_airframe_4']	['small_plane_airframe_0']
OK	history/units/00_ENG_vnr_naval.txt	Arethusa Class	vnr_ship_hull_cruiser_3	ENG_harland_wolff_organization	['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']	['mio_cat_eq_all_cruiser', 'ship_hull_cruiser', 'ship_hull_cruiser_3', 'vnr_ship_hull_cruiser_3']
OK	history/units/00_ENG_vnr_naval.txt	Arethusa Class	vnr_ship_hull_cruiser_3	ENG_harland_wolff_organization	['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']	['mio_cat_eq_all_cruiser', 'ship_hull_cruiser', 'ship_hull_cruiser_3', 'vnr_ship_hull_cruiser_3']
OK	history/units/00_ENG_vnr_naval.txt	Town Class	vnr_ship_hull_cruiser_3	ENG_harland_wolff_organization	['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']	['mio_cat_eq_all_cruiser', 'ship_hull_cruiser', 'ship_hull_cruiser_3', 'vnr_ship_hull_cruiser_3']
OK	history/units/00_ENG_vnr_naval.txt	Town Class	vnr_ship_hull_cruiser_3	ENG_harland_wolff_organization	['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']	['mio_cat_eq_all_cruiser', 'ship_hull_cruiser', 'ship_hull_cruiser_3', 'vnr_ship_hull_cruiser_3']
OK	history/units/00_ENG_vnr_naval.txt	Town Class	vnr_ship_hull_cruiser_3	ENG_harland_wolff_organization	['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']	['mio_cat_eq_all_cruiser', 'ship_hull_cruiser', 'ship_hull_cruiser_3', 'vnr_ship_hull_cruiser_3']
OK	history/units/00_ENG_vnr_naval.txt	Town Class	vnr_ship_hull_cruiser_3	ENG_harland_wolff_organization	['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']	['mio_cat_eq_all_cruiser', 'ship_hull_cruiser', 'ship_hull_cruiser_3', 'vnr_ship_hull_cruiser_3']
OK	history/units/00_ENG_vnr_naval.txt	Town Class	vnr_ship_hull_cruiser_3	ENG_harland_wolff_organization	['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']	['mio_cat_eq_all_cruiser', 'ship_hull_cruiser', 'ship_hull_cruiser_3', 'vnr_ship_hull_cruiser_3']
OK	history/units/00_ENG_vnr_naval.txt	S Class	vnr_ship_hull_submarine_2	ENG_john_brown_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_ENG_vnr_naval.txt	S Class	vnr_ship_hull_submarine_2	ENG_john_brown_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_ENG_vnr_naval.txt	S Class	vnr_ship_hull_submarine_2	ENG_john_brown_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_ENG_vnr_naval.txt	Grampus Class	vnr_ship_hull_submarine_2	ENG_john_brown_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_ENG_vnr_naval.txt	Grampus Class	vnr_ship_hull_submarine_2	ENG_john_brown_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_ENG_vnr_naval.txt	Grampus Class	vnr_ship_hull_submarine_2	ENG_john_brown_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_FRA_vnr_naval.txt	Dunkerque Class	vnr_ship_hull_heavy_3	FRA_acl_organization	['ship_hull_cruiser', 'ship_hull_heavy']	['capital_ship', 'mio_cat_eq_all_battleship', 'ship_hull_heavy', 'ship_hull_heavy_3', 'vnr_ship_hull_heavy_3']
OK	history/units/00_FRA_vnr_naval.txt	Dunkerque Class	vnr_ship_hull_heavy_3	FRA_acl_organization	['ship_hull_cruiser', 'ship_hull_heavy']	['capital_ship', 'mio_cat_eq_all_battleship', 'ship_hull_heavy', 'ship_hull_heavy_3', 'vnr_ship_hull_heavy_3']
OK	history/units/00_FRA_vnr_naval.txt	Richelieu Class	vnr_ship_hull_heavy_3	FRA_acl_organization	['ship_hull_cruiser', 'ship_hull_heavy']	['capital_ship', 'mio_cat_eq_all_battleship', 'ship_hull_heavy', 'ship_hull_heavy_3', 'vnr_ship_hull_heavy_3']
OK	history/units/00_FRA_vnr_naval.txt	Le Fantasque Class	vnr_ship_hull_light_3	FRA_fcm_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_FRA_vnr_naval.txt	Le Fantasque Class	vnr_ship_hull_light_3	FRA_fcm_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_FRA_vnr_naval.txt	Le Fantasque Class	vnr_ship_hull_light_3	FRA_fcm_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_FRA_vnr_naval.txt	Le Fantasque Class	vnr_ship_hull_light_3	FRA_fcm_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_FRA_vnr_naval.txt	Mogador Class	vnr_ship_hull_light_3	FRA_fcm_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_FRA_vnr_naval.txt	Mogador Class	vnr_ship_hull_light_3	FRA_fcm_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_FRA_vnr_naval.txt	La Galissonnière Class	vnr_ship_hull_cruiser_3	FRA_aeb_organization	['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']	['mio_cat_eq_all_cruiser', 'ship_hull_cruiser', 'ship_hull_cruiser_3', 'vnr_ship_hull_cruiser_3']
OK	history/units/00_FRA_vnr_naval.txt	La Galissonnière Class	vnr_ship_hull_cruiser_3	FRA_aeb_organization	['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']	['mio_cat_eq_all_cruiser', 'ship_hull_cruiser', 'ship_hull_cruiser_3', 'vnr_ship_hull_cruiser_3']
OK	history/units/00_FRA_vnr_naval.txt	La Galissonnière Class	vnr_ship_hull_cruiser_3	FRA_aeb_organization	['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']	['mio_cat_eq_all_cruiser', 'ship_hull_cruiser', 'ship_hull_cruiser_3', 'vnr_ship_hull_cruiser_3']
OK	history/units/00_FRA_vnr_naval.txt	La Galissonnière Class	vnr_ship_hull_cruiser_3	FRA_aeb_organization	['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']	['mio_cat_eq_all_cruiser', 'ship_hull_cruiser', 'ship_hull_cruiser_3', 'vnr_ship_hull_cruiser_3']
OK	history/units/00_FRA_vnr_naval.txt	La Galissonnière Class	vnr_ship_hull_cruiser_3	FRA_aeb_organization	['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']	['mio_cat_eq_all_cruiser', 'ship_hull_cruiser', 'ship_hull_cruiser_3', 'vnr_ship_hull_cruiser_3']
OK	history/units/00_FRA_vnr_naval.txt	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_FRA_vnr_naval.txt	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_FRA_vnr_naval.txt	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_FRA_vnr_naval.txt	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_FRA_vnr_naval.txt	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_FRA_vnr_naval.txt	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_FRA_vnr_naval.txt	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_FRA_vnr_naval.txt	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_FRA_vnr_naval.txt	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_FRA_vnr_naval.txt	Minerve Class	vnr_ship_hull_submarine_2	FRA_acf_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_FRA_vnr_naval.txt	Minerve Class	vnr_ship_hull_submarine_2	FRA_acf_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_FRA_vnr_naval.txt	Minerve Class	vnr_ship_hull_submarine_2	FRA_acf_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_FRA_vnr_naval.txt	Minerve Class	vnr_ship_hull_submarine_2	FRA_acf_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_FRA_vnr_naval.txt	Aurore Class	vnr_ship_hull_submarine_2	FRA_acf_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_GER_vnr_naval.txt	Scharnhorst Class	vnr_ship_hull_heavy_3	GER_germaniawerft_organization	['ship_hull_cruiser', 'ship_hull_heavy']	['capital_ship', 'mio_cat_eq_all_battleship', 'ship_hull_heavy', 'ship_hull_heavy_3', 'vnr_ship_hull_heavy_3']
OK	history/units/00_GER_vnr_naval.txt	Scharnhorst Class	vnr_ship_hull_heavy_3	GER_germaniawerft_organization	['ship_hull_cruiser', 'ship_hull_heavy']	['capital_ship', 'mio_cat_eq_all_battleship', 'ship_hull_heavy', 'ship_hull_heavy_3', 'vnr_ship_hull_heavy_3']
OK	history/units/00_GER_vnr_naval.txt	Admiral Hipper Class	vnr_ship_hull_cruiser_3	GER_deutsche_werke_organization	['ship_hull_carrier', 'ship_hull_cruiser', 'ship_hull_light']	['mio_cat_eq_all_cruiser', 'ship_hull_cruiser', 'ship_hull_cruiser_3', 'vnr_ship_hull_cruiser_3']
OK	history/units/00_GER_vnr_naval.txt	Type 1934 Class	vnr_ship_hull_light_3	GER_deschimag_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_GER_vnr_naval.txt	Type 1934 Class	vnr_ship_hull_light_3	GER_deschimag_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_GER_vnr_naval.txt	Type 1934 Class	vnr_ship_hull_light_3	GER_deschimag_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_GER_vnr_naval.txt	Type 1934 Class	vnr_ship_hull_light_3	GER_deschimag_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	['screen_ship']	['mio_cat_eq_all_destroyer', 'screen_ship', 'ship_hull_light', 'ship_hull_light_3', 'vnr_ship_hull_light_3']
OK	history/units/00_GER_vnr_naval.txt	Type IA Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_GER_vnr_naval.txt	Type IA Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_GER_vnr_naval.txt	Type IIB Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_GER_vnr_naval.txt	Type IIB Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_GER_vnr_naval.txt	Type IIB Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_GER_vnr_naval.txt	Type IIB Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
OK	history/units/00_GER_vnr_naval.txt	Type IIB Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	['capital_ship', 'screen_ship', 'submarine']	['ship_hull_submarine', 'ship_hull_submarine_2', 'submarine', 'vnr_ship_hull_submarine_2']
