# HER final starting MIO audit

REMOVED_INVALID=253

REMOVED	history/countries/ENG - Britain.txt	Light Tank Mk. II	light_tank_chassis_1	ENG_vickers_armstrong_eng_organization	MISMATCH
REMOVED	history/countries/SOV - Soviet union.txt	T-37A	light_tank_amphibious_chassis_1	SOV_astrov_design_bureau_organization	MISMATCH
REMOVED	history/countries/SOV - Soviet union.txt	BT-7	light_tank_chassis_2	SOV_morozov_design_bureau_organization	MISMATCH
REMOVED	history/countries/SOV - Soviet union.txt	T-28	medium_tank_chassis_0	SOV_kirov_organization	MISMATCH
REMOVED	history/countries/SOV - Soviet union.txt	T-35	heavy_tank_chassis_0	SOV_kirov_organization	MISMATCH
REMOVED	history/countries/SOV - Soviet union.txt	TB-3	large_plane_airframe_0	SOV_tupolev_organization	MISMATCH
REMOVED	history/countries/SOV - Soviet union.txt	U-2	medium_plane_scout_plane_airframe_1	SOV_polikarpov_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	S Class	vnr_ship_hull_submarine_2	ENG_john_brown_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	S Class	vnr_ship_hull_submarine_2	ENG_john_brown_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	S Class	vnr_ship_hull_submarine_2	ENG_john_brown_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	Grampus Class	vnr_ship_hull_submarine_2	ENG_john_brown_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	Grampus Class	vnr_ship_hull_submarine_2	ENG_john_brown_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	Grampus Class	vnr_ship_hull_submarine_2	ENG_john_brown_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	MISMATCH
REMOVED	history/units/00_ENG_vnr_naval.txt	E/F/G/H Class	vnr_ship_hull_light_3	ENG_yarrow_shipbuilders_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Le Fantasque Class	vnr_ship_hull_light_3	FRA_fcm_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Le Fantasque Class	vnr_ship_hull_light_3	FRA_fcm_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Le Fantasque Class	vnr_ship_hull_light_3	FRA_fcm_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Le Fantasque Class	vnr_ship_hull_light_3	FRA_fcm_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Mogador Class	vnr_ship_hull_light_3	FRA_fcm_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Mogador Class	vnr_ship_hull_light_3	FRA_fcm_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Redoutable Class	vnr_ship_hull_submarine_2	FRA_acf_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Minerve Class	vnr_ship_hull_submarine_2	FRA_acf_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Minerve Class	vnr_ship_hull_submarine_2	FRA_acf_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Minerve Class	vnr_ship_hull_submarine_2	FRA_acf_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Minerve Class	vnr_ship_hull_submarine_2	FRA_acf_organization	MISMATCH
REMOVED	history/units/00_FRA_vnr_naval.txt	Aurore Class	vnr_ship_hull_submarine_2	FRA_acf_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type 1934 Class	vnr_ship_hull_light_3	GER_deschimag_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type 1934 Class	vnr_ship_hull_light_3	GER_deschimag_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type 1934 Class	vnr_ship_hull_light_3	GER_deschimag_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type 1934 Class	vnr_ship_hull_light_3	GER_deschimag_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type 1934A Class	vnr_ship_hull_light_3	GER_deschimag_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type IA Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type IA Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type IIB Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type IIB Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type IIB Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type IIB Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type IIB Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type VIIA Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type VIIA Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type VIIA Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type VIIA Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type VIIA Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type VIIA Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type VIIA Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type VIIA Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type VIIA Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type VIIA Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type IIB Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type IIB Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type IIB Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_GER_vnr_naval.txt	Type IIB Class	vnr_ship_hull_submarine_2	GER_blohm_und_voss_organization	MISMATCH
REMOVED	history/units/00_ITA_vnr_naval.txt	Maestrale/Oriani Class	vnr_ship_hull_light_3	ITA_cantiere_oto_organization	MISMATCH
REMOVED	history/units/00_ITA_vnr_naval.txt	Spica Class	vnr_ship_hull_light_2	ITA_cantiere_oto_organization	MISMATCH
REMOVED	history/units/00_ITA_vnr_naval.txt	Spica Class	vnr_ship_hull_light_2	ITA_cantiere_oto_organization	MISMATCH
REMOVED	history/units/00_ITA_vnr_naval.txt	Spica Class	vnr_ship_hull_light_2	ITA_cantiere_oto_organization	MISMATCH
REMOVED	history/units/00_ITA_vnr_naval.txt	Spica Class	vnr_ship_hull_light_2	ITA_cantiere_oto_organization	MISMATCH
REMOVED	history/units/00_ITA_vnr_naval.txt	Spica Class	vnr_ship_hull_light_2	ITA_cantiere_oto_organization	MISMATCH
REMOVED	history/units/00_ITA_vnr_naval.txt	Spica Class	vnr_ship_hull_light_2	ITA_cantiere_oto_organization	MISMATCH
REMOVED	history/units/00_ITA_vnr_naval.txt	Spica Class	vnr_ship_hull_light_2	ITA_cantiere_oto_organization	MISMATCH
REMOVED	history/units/00_ITA_vnr_naval.txt	Spica Class	vnr_ship_hull_light_2	ITA_cantiere_oto_organization	MISMATCH
REMOVED	history/units/00_ITA_vnr_naval.txt	Spica Class	vnr_ship_hull_light_2	ITA_cantiere_oto_organization	MISMATCH
REMOVED	history/units/00_ITA_vnr_naval.txt	Spica Class	vnr_ship_hull_light_2	ITA_cantiere_oto_organization	MISMATCH
REMOVED	history/units/00_ITA_vnr_naval.txt	Spica Class	vnr_ship_hull_light_2	ITA_cantiere_oto_organization	MISMATCH
REMOVED	history/units/00_ITA_vnr_naval.txt	Spica Class	vnr_ship_hull_light_2	ITA_cantiere_oto_organization	MISMATCH
REMOVED	history/units/00_ITA_vnr_naval.txt	Fieramosca/Calvi Class	vnr_ship_hull_cruiser_submarine	ITA_cantieri_navali_tosi_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Hatsuharu/Shiratsuyu Class	vnr_ship_hull_light_3	JAP_maizuru_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Hatsuharu/Shiratsuyu Class	vnr_ship_hull_light_3	JAP_maizuru_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Hatsuharu/Shiratsuyu Class	vnr_ship_hull_light_3	JAP_maizuru_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Hatsuharu/Shiratsuyu Class	vnr_ship_hull_light_3	JAP_maizuru_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Hatsuharu/Shiratsuyu Class	vnr_ship_hull_light_3	JAP_maizuru_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Hatsuharu/Shiratsuyu Class	vnr_ship_hull_light_3	JAP_maizuru_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Hatsuharu/Shiratsuyu Class	vnr_ship_hull_light_3	JAP_maizuru_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Hatsuharu/Shiratsuyu Class	vnr_ship_hull_light_3	JAP_maizuru_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Hatsuharu/Shiratsuyu Class	vnr_ship_hull_light_3	JAP_maizuru_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Hatsuharu/Shiratsuyu Class	vnr_ship_hull_light_3	JAP_maizuru_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Asashio Class	vnr_ship_hull_light_3	JAP_maizuru_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Asashio Class	vnr_ship_hull_light_3	JAP_maizuru_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Asashio Class	vnr_ship_hull_light_3	JAP_maizuru_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Otori Class	vnr_ship_hull_light_3	JAP_maizuru_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Otori Class	vnr_ship_hull_light_3	JAP_maizuru_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Otori Class	vnr_ship_hull_light_3	JAP_maizuru_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Otori Class	vnr_ship_hull_light_3	JAP_maizuru_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Kaidai VI Class	vnr_ship_hull_submarine_2	JAP_sasebo_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Kaidai VI Class	vnr_ship_hull_submarine_2	JAP_sasebo_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Kaidai VI Class	vnr_ship_hull_submarine_2	JAP_sasebo_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Kaidai VI Class	vnr_ship_hull_submarine_2	JAP_sasebo_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Junsen III Class	vnr_ship_hull_cruiser_submarine	JAP_sasebo_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Junsen III Class	vnr_ship_hull_cruiser_submarine	JAP_sasebo_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_JAP_vnr_naval.txt	Kaichū V Class	vnr_ship_hull_submarine_1	JAP_sasebo_naval_arsenal_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Leningrad Class	vnr_ship_hull_light_3	SOV_nevskoye_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Leningrad Class	vnr_ship_hull_light_3	SOV_nevskoye_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Leningrad Class	vnr_ship_hull_light_3	SOV_nevskoye_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Leningrad Class	vnr_ship_hull_light_3	SOV_nevskoye_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Leningrad Class	vnr_ship_hull_light_3	SOV_nevskoye_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Leningrad Class	vnr_ship_hull_light_3	SOV_nevskoye_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Gnevny Class	vnr_ship_hull_light_3	SOV_nevskoye_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Gnevny Class	vnr_ship_hull_light_3	SOV_nevskoye_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Gnevny Class	vnr_ship_hull_light_3	SOV_nevskoye_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Gnevny Class	vnr_ship_hull_light_3	SOV_nevskoye_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Gnevny Class	vnr_ship_hull_light_3	SOV_nevskoye_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Gnevny Class	vnr_ship_hull_light_3	SOV_nevskoye_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Gnevny Class	vnr_ship_hull_light_3	SOV_nevskoye_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Series V-bis Shchuka	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Series V-bis Shchuka	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Series V-bis Shchuka	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Series V-bis Shchuka	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Series V-bis Shchuka	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Series V-bis Shchuka	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Series X Shchuka	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Series X Shchuka	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Series X Shchuka	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Series X Shchuka	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Series X Shchuka	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Series X Shchuka	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Series X Shchuka	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Series X Shchuka	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Series X Shchuka	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Series X Shchuka	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Series X Shchuka	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Series X Shchuka	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Srednyaya Class	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Srednyaya Class	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_SOV_vnr_naval.txt	Srednyaya Class	vnr_ship_hull_submarine_2	SOV_rubin_design_bureau_organization	MISMATCH
REMOVED	history/units/00_USA_vnr_naval.txt	Porter/Somers Class	vnr_ship_hull_light_3	USA_brooklyn_naval_yard_organization	MISMATCH
REMOVED	history/units/00_USA_vnr_naval.txt	Porter/Somers Class	vnr_ship_hull_light_3	USA_brooklyn_naval_yard_organization	MISMATCH
REMOVED	history/units/00_USA_vnr_naval.txt	Porter/Somers Class	vnr_ship_hull_light_3	USA_brooklyn_naval_yard_organization	MISMATCH
REMOVED	history/units/00_USA_vnr_naval.txt	Porter/Somers Class	vnr_ship_hull_light_3	USA_brooklyn_naval_yard_organization	MISMATCH
REMOVED	history/units/00_USA_vnr_naval.txt	Porter/Somers Class	vnr_ship_hull_light_3	USA_brooklyn_naval_yard_organization	MISMATCH
REMOVED	history/units/00_USA_vnr_naval.txt	Porter/Somers Class	vnr_ship_hull_light_3	USA_brooklyn_naval_yard_organization	MISMATCH
REMOVED	history/units/00_USA_vnr_naval.txt	Porter/Somers Class	vnr_ship_hull_light_3	USA_brooklyn_naval_yard_organization	MISMATCH
REMOVED	history/units/00_USA_vnr_naval.txt	Porter/Somers Class	vnr_ship_hull_light_3	USA_brooklyn_naval_yard_organization	MISMATCH
REMOVED	history/units/00_USA_vnr_naval.txt	Porter/Somers Class	vnr_ship_hull_light_3	USA_brooklyn_naval_yard_organization	MISMATCH
